품목별,출하금액(백만원)
수관보일러,359298
연관보일러,65962
기타산업용보일러,175057
보일러부속품및부품,69294
원자로의부품,13696
군사용무기및부품,2232297
비군사용총기류,...
가스총,...
기타비군사용무기및부품,16971
분말야금제품,124656
보통강단조물,899194
특수강단조물,627218
기타철강단조물,1002671
스테인리스단조물,278774
알루미늄단조물,82541
동단조물,16473
기타비철금속단조물,59325
자동차용프레스가공품,2140288
가정용압형제품(알루미늄제),46847
가정용압형제품(스테인레스제),245990
기타프레스가공품,3078831
금속열처리제품,171760
절삭가공,2836812
기타금속처리제품,548998
금속제식탁용품(식기제외),44669
칼및칼날(식탁용나이프제외),55415
면도기및면도날,84511
가위,19881
손톱및발톱깍기,59595
건물용철물,293413
가구용철물,168329
자동차용철물,751361
디지털도어록,152690
"자물쇠,열쇠및관련부품(자동차용제외)",39989
캐스터(소형바퀴),41637
가방부착용철물,36261
커튼및블라인드부품,10430
기타일반철물,132584
"플라이어,뺀지,못뽑기",...
드라이버,...
스패너및렌치,3069
기타작업용수공구,40724
농업용수공구,4662
드릴,37388
햄머,10463
기타수공구,43597
톱(수동식),17551
톱날,43583
공작기계용절삭공구,1340397
기타공작기계용부속물,155438
쇠못,112462
나사못(금속제),252916
볼트및너트(금속제),2127946
리베트(금속제),47768
와셔(금속제),114416
기타금속파스너,87969
코일스프링,211007
잎(판상)스프링,106641
기타금속스프링,296532
철망,393479
와이어로프,547883
체인(동력전달용제외),27070
기타철선조립제품,172600
스틸캔(음식료품용),449429
알루미늄캔(음식료품용),204347
에어로졸캔,143555
드럼통,293699
금속튜브용기,75965
기타금속포장용기,606496
병마개,167620
금고,101412
금고부품,...
알루미늄제주방및식탁용품,410098
스텐레스주방및식탁용품,120310
법랑제주방및식탁용품,2178
기타금속제주방및식탁용품,8352
싱크상판,67886
기타금속위생용품,80423
금속표시판,141598
금속제액자틀,36638
기타금속제장식용품,88178
용접봉,940020
금속사다리및부품,45093
"선박용프로펠러,날및닻",264510
금속제파킹및가스켓,208457
기타조립금속제품,131373
금속제영구자석제조,65232
바늘,59126
기타분류안된금속가공제품,194672
"전자부품,컴퓨터,영상,음향및통신장비제조업",170345272
DRAM,10357096
SRAM,356753
Flash메모리(모듈포함),7237248
기타반도체메모리,469368
스탠다드로직,3101322
ASIC로직,719131
마이크로콤퍼넌트,872130
바이폴라IＣ,287278
기타모노리식디지털집적회로,...
아날로그집적회로,246187
하이브리드집적회로,60418
기타혼성집적회로,158351
극소형조립회로,1750229
CMOS이미지센서,60005
DDI,62190
전자집적회로부분품,238644
트랜지스터,671092
다이오드,219724
발광다이오드,793099
감광성반도체소자,1342123
압전소자,...
수정진동자,56250
실리콘웨이퍼,1269524
기타반도체개별소자,69237
"다이오드,트랜지스터및반도체부품",1394592
노트북용LCD,13285257
TV용LCD,16220069
기타LCD,6472078
LCD용컬러필터,757526
LCD용백라이트유니트,4544188
진공형광관,...
PRP,...
LCD편광필름,3357051
기타액정표시장치부품,2009571
PDP,3187816
OLED,310688
기타평판디스플레이판넬,165143
페놀동박적층판,240077
에폭시동박적층판,619987
기타인쇄회로원판,379779
페놀인쇄회로기판,388502
에폭시인쇄회로기판,1819830
기타인쇄회로기판,2832613
전자부품실장기판,1045875
컬러TV용음극선관,429777
컬러모니터용음극선관,4515
자전관,...
기타전자관,...
기타전자관부품,111311
탄탈륨축전기,8309
알미늄전해축전기,249822
세라믹유전체의고정축전기,695734
종이및플라스틱고정축전기,54372
기타고정식축전기,...
전자회로용가변식축전기,23732
전기고압용축전기(>=0.5KW),56681
축전기부품,119979
탄소피막형고정저항기,58212
칩형고정저항기,107022
기타고정저항기,7490
탄소가변저항기,...
서미스터,26938
바리스터,52064
기타가변저항기,29509
저항기부품,8337
마그네틱스트라이프를자장한카드,52934
스마트카드,167289
전자부품용변성기,261111
전자유도코일및쵸크,211800
기타전자유도자,61179
전자코일및인덕터의부품,91927
그래픽카드,8525
멀티미디어카드,27345
컴퓨터용모뎀카드(PC용),21507
기타전자접속카드,12058
리드프레임,738645
표시기,298007
센서,634853
편향코일,26368
전자총,...
새도우마스크,...
기타전자부품,686114
중대형컴퓨터,70281
데스크탑PC,645116
노트북,426038
PDA(휴대용정보단말기),68213
기타휴대용컴퓨터,74782
기타컴퓨터,60149
하드디스크드라이브,2710827
광디스크드라이브,...
DVD드라이브,...
휴대용저장장치,261973
기타기억장치,17843
자기헤드(컴퓨터용),...
기억장치부품,103427
음극선관모니터(컴퓨터용),43363
액정모니터(컴퓨터용),986952
임팩트프린터(충격식),78335
레이저프린터,629346
잉크젯프린터,198481
기타비충격식프린터,53777
컴퓨터프린터부품,185339
키보드,91868
마우스,7396
스캐너류,29294
기타입력장치,192158
기타출력장치(컴퓨터용),1652
컴퓨터단말기,43116
주기판,23130
PC카메라,...
컴퓨터케이스,86152
기타컴퓨터용보드,...
기타컴퓨터주변기기,68043
컴퓨터주변기기전용부품(기억장치부품제외),493886
일반전화기,30035
코드없는전화기세트,60448
영상전화기,49944
기타유선전화기,100556
기간통신사업용교환기,77801
사설교환기,78067
기타유선교환기,...
반송장치(아날로그식),52474
반송장치(디지털),293295
아날로그다중화장치,...
디지털다중화장치,84618
신호변환기,306274
"광전송장비(다중계기,분배기)",613456
중앙통제실송신용칩입및화재경보시스템제조,48477
팩시밀리,...
라우터및게이트웨이,26225
허브및네트웍관련스위치,35848
키폰세트및시스템,333187
음성자동응답기,...
비디오도어폰,106491
인터폰,62756
홈네트워크장비,94408
기타유선통신기기,31270
유선전화기부품,39874
교환기부품,21487
반송기기부품,21395
광통신기기부품,222264
기타유선통신기기부품,59052
방송용증폭기,76111
방송용음향관련기기,89091
방송용영상관련기기,74096
케이블TV수신자용컨버터,10444
케이블TV수신자용기기,33903
위성방송수신용안테나,18491
위성방송수신기,1616304
지상파방송송수신기,...
유선방송송수신기,...
기타TV송수신기,92827
라디오송신기,...
DMB송수신기기,12164
기타송신관련기기,10378
폐쇄회로카메라,1034479
기타방송국용기기,37061
방송국용기기의부분품,80786
휴대용전화기(CDMA방식),14945205
휴대용전화기(GSM방식),28443394
휴대용전화기부품,2893702
주파수공용통신단말기,27295
무선호출기,5994
무전기,137139
기타무선통신전화기,75073
무선통신용교환기,288070
무선통신기지국용송수신기,287542
무선통신용중계기(릴레이),946474
안테나시스템,204863
RFID(전자테그),103997
기타무선통신시스템,1208255
기타무선통신기기,67390
SAWFilter(표면탄성파필터),37428
무선통신단말기의부품,745710
무선통신기기의부품,805029
음극선관칼라TV,94478
LCDTV,2839673
PDPTV,1384325
프로젝션TV,19232
기타TV,68538
텔레비전의부품,755506
영상모니터,273792
비디오테이프녹화재생기,135895
레이저디스크플레이어및DVD플레이어,165289
캠코더,...
PMP,42142
DVR,361312
외장형DMB튜너(PC장착용),20437
외장형DMB튜너(자동차장착용),60851
안테나,150636
비디오용헤드드럼,8750
데크메커니즘,9499
가정용라디오,8537
차량용라디오,692922
"CD플레이어,레코드플레이어및턴테이블",...
MP3Player,29723
어학실습기,5633
녹음기및녹음재생기,106794
노래반주기,85565
기타음향녹음또는재생기기,12267
"라디오,녹음및재생기기의부품",71146
스피커,286524
확성기,...
기기용앰프셋트,293865
오디오용튜너,...
이퀄라이저,...
픽업,257823
마이크로폰과그스탠드,150709
헤드폰,16231
이어폰,57676
자동차용음향증폭기,...
기타음향관련기기,20283
음향기기용자기헤드,...
음향기기의전용부품,259556
자기테이프(녹음용롤상필름),75266
자기테이프(녹화용롤상필름),6286
자기및광디스크,52165
"의료,정밀,광학기기및시계제조업",11283951
의료용방사선장치,273091
산업용방사선장치,9096
방사선기타장치,6603
방사선장치의부품,...
심전계,23066
초음파진단기,422032
전자혈압계,7950
기타전기및전자식진단용기기,52234
광선치료기,232194
환자감시장치,27522
기타전기식치료및요법기기,33981
전기·전자식진단및요법기기부품,46985
치과용기기,51157
치과기공소용기기,10473
치과및치과기공소용기기의부품,17961
보청기,20202
치과용임플란트,201904
치과기공소의제품,121841
인공신체,8819
정형외과용기기,61216
정형외과용기기및보청기부품,25994
치과용의자,64965
병원침대,43610
이·미용실의자,4028
기타의료용가구,9711
주사기및수혈세트,204542
살균기(의료및실험실용),34567
산소호흡기,10619
기타호흡관련의료기기,29347
기타의료용기기,258541
기타의료기기부품,98124
측량기기,55051
GPS시스템,40726
항해용기기,479945
리모콘,249375
텔레매틱스단말기,...
텔레매틱스단말기(AfterMarket용),55941
내비게이션,508704
측량기및항해용무선기기의부품,82159
오실로스코프및오실로그래프,...
전자계측기,183780
기타전기량측정및검사용기기,108155
전기량측정및검사용기기의부품,84333
액면계,144337
압력계,41616
공해계측기,168211
온도계,37466
재료시험기,204342
반도체검사장비,302439
기타물질측정및검사기기,226395
물질검사·측정및분석기구의부품,260346
가스공급계기,49838
수도미터,47105
기타기체및액체공급계기,...
전기공급계기,96140
속도계,204755
기타적산계기,148335
속도계및적산계기및부품,86812
온도자동조절장치(공업용제외),325535
기타자동조절기,159862
자동조절기(공업용제외)의부품,39307
온도자동제어장치,256844
산업용온도조절기,200049
기타산업처리공정제어장비,989011
공업계기의부품,166401
도안및제도기구,41546
도안및제도기구의부품,...
"기타측정,시험,항해및정밀기기및부품",82747
선그라스,1859
기타안경,52169
안경테,101983
기타안경부품,20636
광섬유,...
광학렌즈,670298
안경용렌즈,206315
콘택트렌즈,58464
광학필터,185205
편광재료용판,13920
기타광학요소관련품,92422
디지털카메라,807156
기타사진기,7853
투영기,18745
사진섬광기구,...
기타사진관련기기,9870
영화관련기기,30751
"사진기,영사기및관련장비의부품",46514
쌍안경및천문관측기기,15724
광학현미경,20718
기타광학기기,83421
레이저발생기기,50479
기타광학기기의부품,61916
휴대용시계,89071
벽시계및탁상시계,...
기타시계,19804
시계줄(금속제),...
기타시계부품,7116
전기장비제조업,48544511
소형전동기,1838725
중대형직류및교류겸용전동기,176191
중대형교류전동기,246133
발전기,1214242
발전기세트,81986
회전위상변환기,8998
"전동기,발전기및발전기세트의부품",662373
송배전변압기,634565
발전변압기,50050
특수목적용변압기,178814
산업용일반변압기,554906
전압조정기,41316
변압기부품,273989
형광등용안정기,176016
형광등용안정기의부품,53717
정류기,152378
인버터,549678
어댑터,61158
통신및컴퓨터용전원장치,42106
무정전전원장치,267016
밧데리충전기,312685
핸즈프리,42821
배터리팩,390835
기타정지형변환기,69328
정지형변환기의부품,162961
고압차단기(1000v이상),1070593
배선용차단기(1000v미만),1515756
기타저압차단기(1000v미만),111710
퓨즈,32069
스위치(전기개폐용),996850
계전기,214103
기타개폐및보호관련기기,119622
플러그(전기접속용),85996
콘센트,64719
커넥터(일반전기접속용),1693250
전등용소켓,44763
기타전기접속기기,336916
전자커넥터(통신및전자기기회로용),473125
"전기회로개폐,보호및접속장치부품",630725
저압배전반(전압1000Ｖ미만),1113820
고압배전반(전압1000Ｖ이상),729839
수치제어장치,425425
자동전기제어반,646029
프로그램콘트롤러,375631
배전반부품,365995
일차전지,130252
일차전지부품,11556
차량용납(연)축전지,1408139
기타납(연)축전지,166844
알칼리축전지,2672680
축전지부품,176413
광섬유케이블,370745
전력선(송배전용),4126144
통신선,557777
신호및제어선,130344
절연전선(옥내외저압배선용),1396450
권선(마그네틱선),1132911
기타전선,1159554
절연코드및코드세트,618644
백열전구,26900
할로겐전구,68683
기타필라멘트전구,12462
형광등(램프),347500
기타방전램프,33314
기타전구및램프,255833
전구및램프부품,33161
자전거및차량용조명기구,1160026
"선박,철도차량,항공기및오토바이용조명기구",22715
차량용조명및전기장치의부품,27692
가정용고정식조명장치,448276
가정용이동식조명기구,28505
산업용조명장치,235879
옥외용조명장치,240875
조명장치부분품,44363
전기식간판,364832
장식용조명세트,...
전시및광고용조명장치부품,68015
휴대용전등기구,5362
기타비전기식조명장치,43252
기타조명장치부품,9872
가정용전자레인지,358623
가정용전기밥솥,302238
전기후라이팬,16313
전자오븐,...
기타전기식조리기기,32614
소형냉장고(200ℓ이하),242895
중형냉장고(201ℓ~400ℓ이하),568936
대형냉장고(401ℓ이상),1830745
김치냉장고,771417
가정용전기믹서기,59137
가정용식기세척기,219321
가정용전기식식기건조기,20004
렌지후드,84152
기타주방용전기기기,33725
주방용전기기기부품,284726
전기담요및장판,77734
전기난로,46198
전기보일러,52906
전기온수기,31217
가정용온풍기,15241
기타가정용전기식난방기기,69578
가정용전기식난방기기의부품,29909
전기면도기,...
전기안마기,56502
전기식헤어드라이어,47944
전기이발기,2215
기타전기식이미용기구,125673
가정용세탁기,2024353
가정용선풍기,22138
가정용환풍기,34157
가정용가습기,57655
가정용전기청소기,538660
전기비데,259990
전기다리미,5213
기타가정용전기기기,147751
기타가정용전기기기부품,971773
가정용기름보일러,46058
가정용가스보일러,305126
석유난로,26658
가스난로,16946
기타가정용난방기기,40681
가스레인지,241397
가스오븐레인지,88923
가정용비전기식휴대용조리기기,42945
기타비전기식가정용조리기기,9990
가정용비전기식조리및난방기기의부품,183029
"도난,화재및유사경보기(차량용제외)",89099
차량용도난및화재경보기,37688
기타신호장치,88167
전기경보및신호장치부품,42984
전기애자및절연용물품,148415
탄소전극및흑연전극,...
카본부러쉬,59115
기타전기용탄소제품,23669
전기식교통통제장비,173405
전기식교통통제장비의부품,31441
내연기관용전기장치(자동차용제외),9810
전자석및영구자석의제품,61387
아크용접기,74577
저항용접기,93492
기타전기용접기,11639
신호발생기,6625
오존발생기,15933
이온정수기,33614
전기도금및전기분해용기기,21249
초음파세척기,21713
기타전기장비,59551
기타전기장비의부품,146973
기타기계및장비제조업,79106473
선박용내연기관,4732123
기계용내연기관,467714
내연기관부품(차량및항공기용제외),2820667
터빈,308241
터빈부품,99768
유압실린더및유압시스템,566346
공압실린더및공압액츄에이터,239603
유압펌프,190093
기압식기체펌프및압축기,49719
기타유압기기,91065
유압기기부품,378615
산업용액체펌프,738239
가정용펌프,110386
급유및계기용펌프,67125
액체펌프의부품,78904
진공펌프,364356
냉매압축기(차량용제외),947603
차량에어컨용압축기,565555
기타기체펌프및압축기,365153
감압밸브,151585
유압및공기압전송용밸브,684390
체크밸브,332247
안전밸브,241556
수전,481931
볼및플러그밸브,177929
자동조절및원격조절밸브,245815
기타밸브,695186
"탭,밸브의부품",347649
볼베어링,1059343
원추형롤러베어링,38715
지구베어링,...
기타베어링,194405
베어링부품,270551
변속기,502755
기어및기어링,384520
체인(동력전달용),121279
플레인베어링,208224
기타기계식동력전달장치,66561
기계식동력전달장치부품,71918
공업용로,448105
소각로,312759
전기로,215821
로부속품및부품,217966
포크리프트트럭(지게차),1213442
기타산업용트럭및적재기,98675
산업용트럭및적재기부품,224260
엘리베이터,1408902
에스컬레이터,23589
리프트기기,152537
주차기,68644
승강기류부품,376589
컨베이어,1070107
자동창고시스템,248987
컨베이장치류부품,83832
호이스트,220352
물품취급용크레인,1755964
윈치및캡스턴,72681
기타물품취급장비,206167
물품취급장비부품,230235
산업및상업용냉장고,190153
산업용냉동기,432682
냉각탑,67093
냉동，냉장쇼케이스,278887
기타냉동낭비,57754
산업용냉장및냉동장비의부품,812818
룸에어컨,714250
패키지에어컨,1126195
차량용에어컨,1244512
시스템에어컨,1239756
에어핸드링유니트,212460
팬코일유니트,20958
항온항습기,119927
기타공기조화장치,125358
공기조절장치부품,1717636
송풍기(산업용),641730
송풍기(산업용)부품,57752
공기청정기,216009
차량용공기청정기,68829
집진기,451183
기타기체여과기및청정기,255996
기체여과기및청정기부품,231510
정수기,469257
상하수정화장비,417872
연수기,27166
기타액체여과기,104757
액체여과기부품,399200
열교환기,3072670
증류기및가스발생기,45759
증류기및열교환기의부품,142421
복사기,399518
현금자동지급기(CD),118196
자동거래단말기(ATM),267393
금전등록기,113258
동전및화폐처리기,131830
표권발행기,37106
신용카드조회기,109752
기타계산관련기기,14154
우편물취급기기,...
문서펀칭기(사무용)및스테이플러,20108
문서및그림코팅기(사무용),43653
기타사무용기계,35113
복사기전용부품,221140
계산관련기기의전용부품,54381
사무기기의전용부품,18127
산업용저울,41827
가정및상업용저울,54420
저울부품,...
병，용기의세척기,6729
충전기(포장겸용),90535
포장기,281422
포장기및용기세척기부품,19529
자동판매기및화폐교환기,56521
자동판매기및화폐교환기부품,13947
소화기,187442
스프링쿨러,25139
분사기,218232
소화장비및분사기부품,117259
수지식동력연삭기,65898
기타수지식동력공구,73206
수지식동력공구부품,8851
가스용접및절단기,145845
기타용접기,25831
원심분리기,38809
산업용접시세척기,63245
기타일반목적용기계,426352
기타일반목적용기계부품,240970
경운기,70836
농업용트랙터,588576
쟁기,12790
기타경지정리용기계,58263
농업용분무기,66581
이앙기,62224
기타재배관련기기,66875
콤바인(농업용),141604
농업용건조기,89198
기타수확관련기계,77982
사료가공기계(농업용),57221
기타축산기계,26147
기타농업용기계,95215
농업용기계부품,437979
레이저가공기,101648
방전가공기,43779
기타전자응용공작기계,65501
전자응용가공공작기계의부품,43470
머시닝센터,952437
전용기,290259
수치제어식선반,1182915
범용선반,37809
드릴링기,32907
보링기,78127
밀링기,69041
탭핑기,16480
연삭기,59585
기어절삭기,...
톱기계(금속용),35550
기타금속절삭가공기계,81803
금속절삭가공기계의부품,202780
액압프레스,59535
기계프레스,621673
금속절곡기,127426
금속전단기,113508
펀칭기,10664
금속단조기,81078
금속인발기,...
나사전조기,53488
금속선가공기,99227
기타금속성형기계,139061
금속성형기계의부품,137830
목공기계,35907
기타공작기계,320656
"다이,지그및공작기계부착물",529655
목공기계부품,...
기타공작기계부품,83205
주물주조기계,82175
금속압연기,88847
압연기롤,141248
기타금속주조및압연기부품,16934
굴착기,987816
토공기계,2128482
건설용크레인,149488
콘크리트믹서,50838
콘크리트펌프카,126128
도로포장기계,93649
기초공사기계,42935
로더,433921
기타건설용트랙터,83132
기타건설용기계,71066
무한궤도,37198
건설용기계부품,2176571
"광물용파쇄,마쇄및선별기",156922
기타광산기계,11784
콘크리트제품제조기,53087
광물처리장비부품,39032
낙농품가공기계,7338
정미기,66331
기타곡물가공기계,6840
육류가공기계,25065
기타공장용음식료품제조기계,107836
제빵용기계,23234
기타상점용음식료품조리기계,48145
음식료품및담배가공기계부품,15006
업소용세탁관련기기,21596
염색기,26930
나염기,...
기타섬유마무리가공기계,177751
가정용재봉기,8862
공업용재봉기,56587
연사기,7567
방적기,8348
기타화학섬유및방적기,9278
직기,8317
편직기,55827
자동자수기,90136
기타특수직기,6961
가죽및신발제조기계,14986
스핀들,...
재봉기부품,56658
"기타섬유,의복,가죽가공기계부품",40664
웨이퍼가공장비,976267
반도체조립장비,1590442
칩마운터,659772
기타반도체제조장비,597622
반도체제조장비부품,1083800
평면디스플레이제조장비,2276052
평면디스플레이제조장비부품,132809
용접용로봇,19713
도장용로봇,...
조립용로봇,90547
기타산업용로봇,560664
산업용로봇부품,164685
펄프제조기계,32056
종이제조기계(초지기),128616
절단기,17743
골판지제조기,3573
기타종이가공기계,20395
펄프및종이제조기계부품,36182
플라스틱사출성형기,419650
플라스틱압출성형기,130959
진공및열성형기,31719
기타플라스틱제조기계,139922
고무가공기계,147419
고무및플라스틱가공기계부품,43236
인쇄기계,126166
기타인쇄관련기계,53756
인쇄및제본관련기계부품,108382
프레스용금형,1442476
플라스틱용금형,1829010
기타금형,759096
몰드베이스,490528
기타주형관련부속품,544579
판유리제조기,34275
기타유리공업용기계,43393
산업용범용건조기,191713
금속표면처리기,222998
권선기,32077
화학제품제조기계,129833
초음파기기,11026
전자식모의훈련기기,48224
기타산업용기계,747815
산업용기계부품,641394
자동차및트레일러제조업,116501390
차량용가솔린엔진,2780031
차량용디젤엔진,656463
경승용차,2034854
소형승용차,6456069
중형승용차,14125627
대형승용차(배기량2000cc이상),5730680
RV자동차(다목적용승용차),19490996
경버스,...
소형버스,...
대형버스,1016853
자동차KD세트(개조및분해),6212460
기타자동차,28356
경트럭,...
소형트럭,2576521
중형트럭,...
대형트럭,784023
특수목적용자동차,628061
자동차차체,688627
기중기차특장,...
소방차특장,34529
기타특장차,311183
트레일러,88468
트레일러부품,9164
컨테이너(화물운송용),11152
자동차엔진용부품,7763033
자동차차체부품,10938653
동력전달장치(자동차부품),7954394
스타터모터,351174
점화플러그,123692
내연기관용발전기,171832
배전기와점화코일,22242
점화및기타목적용와이어링하네스,1758906
와이퍼및서리제거용열선,330117
음향신호용기구,4218
기타자동차용전기장치,207025
자동차용전기장치의부품,523917
현가장치및부분품(자동차부품),1324957
제동장치및부분품(자동차부품),3802784
조향장치및부분품(자동차부품),2537789
차륜및부품(자동차부품),1072254
라디에이터및부품(자동차부품),370979
배기조직및부품(자동차부품),2053788
안전벨트및부품(자동차부품),435052
에어백및부품(자동차부품),751254
연료탱크(자동차부품),314979
차량용히터,139717
기타자동차부품,7733387
기타운송장비제조업,56266538
탱커(철강제),17693862
벌크선(철강제),1483061
컨테이너선(철강제),11916664
가스및화학운반선,7826660
자동차운반선,...
기타화물선(철강제),1824205
어선(철강제),36729
여객선(철강제),...
기타항해용강선,991341
"여객선(FRP제,동력식)",...
"어선(FRP제,동력식)",37204
목선(동력식),...
비철금속선(동력식),...
선체블록,4577813
특수선박(상업및군사용제외),3224941
물에뜨는구조물,...
철강선박재생및개조,252616
기타선박재생및개조,15733
모터보트,3180
무동력보트,...
화물용기차,...
전동차,1200951
디젤기관차,...
"철도,궤도의유지·보수용차량",23077
철도차량개조및재생,...
제동기,...
"차축,차륜및부품",42941
기타철도차량전용부품,372260
철도선로장치물,67706
동력항공기,501442
무동력항공기,...
항공기용엔진,...
항공기엔진부품,360395
기타항공기전용부품,793353
전투용차량,1357060
모터사이클,229343
모터사이클전용부품,83219
자전거,...
자전거전용부품,572
환자용차량,21433
환자용차량및부품,...
유모차,...
기타수동식운송장비,53115
기타수동식운송장비부품,19650
가구제조업,8318964
운송장비용의자,2852888
운송장비용의자부품,700627
매트리스,65495
매트리스지지물,35631
소파및가정용내장의자,156012
목제식탁및식탁의자,115141
목제조리대(싱크대),488579
목제싱크대상판,52553
목제상(식탁용),9349
찬장,40782
기타목제주방가구,64270
나전칠기제의가구,...
목제책상,36393
목제의자,17202
거실및서재용목재가구,378306
목재침대,355609
화장대,20408
문갑,3762
장식장,62725
장롱,260605
기타침실용목재가구,15442
유아및어린이용목재가구,27469
TV및음향기기용목재캐비닛,...
신발장,53052
기타가정용목재가구,171734
사무용목재책상,215513
사무용목재의자,95417
사무용목재탁자및테이블,31730
사무용보관함,100474
목재칸막이,48672
목재상점진열대및라커,84823
기타사무및상업용목재가구,67340
학교및공공장소용가구,189905
실험및과학용가구,35492
주문형목재가구,218753
목재가구부품,117997
가정용금속제주방가구,134064
기타가정용금속가구,59709
사무용금속제책상,91608
사무용금속제의자,148829
금속제캐비닛,42369
기타사무용보관함,40494
금속제서가,52555
금속제칸막이,77352
금속제진열장및라커,150906
기타금속가구,34384
금속가구부품,131280
플라스틱제가구,59703
기타소재의가구,36625
플라스틱및기타소재의가구부품,63402
기타제품제조업,3375747
귀석및반귀석(원석을1차가공한것),26718
귀금속제의신변장신구및부품,317155
귀금속제의세공품및부품,21413
보석제제품,...
주화,215838
금속제모조장신용품,143373
비금속제모조장신용품,44172
피아노,...
피아노부품,3194
바이올린,...
기타(guitar),...
그외현악기,...
현악기부품,19559
디지털피아노,15704
전자기타,66523
그외전기식악기,...
전자악기부품,19770
국악기,1425
관악기,...
타악기,...
그외악기,3709
기타악기의부품,21313
"체조,육상및체력단련용장비",153258
놀이터용장비,64711
낚시대,67049
낚시릴,47115
낚시바늘,19870
낚시인조찌,7701
기타낚시용구,23315
골프용품,72890
운동용공,2530
운동용장갑류,5002
"양궁,국궁및유사장비",25159
기타운동및경기용구,57153
사람인형,...
동물및기타인형,30393
기타승용장난감,10670
조립식장난감,42563
장난감악기,...
기타장난감,48347
인형및장난감부품,14234
영상게임기,25684
기타영상게임기부품,...
기타오락용품,12262
기타오락용품의부품,...
간판및광고진열물(비전기식),315045
사인펜,18704
볼펜,112311
샤프펜,6413
기타펜,26999
연필,21800
크레용및파스텔,20490
기타필기용품,13746
기타회화용품,18544
스탬프(수동식),6626
잉크리본,7838
문구용칠판및화이트보드,29565
필기구의부품,21195
가발및유사제품,14209
가발제조용원사,16674
조화및모조장식품,15608
표구제품,...
표구부속품,14703
실물설명용모형,192643
우산류,14167
우산류및지팡이부품,...
일반단추,56643
스냅단추,5906
지퍼,145209
기타파스너,20581
단추및지퍼부품,21058
담배라이터,12402
담배필터,152467
양초,6878
착화탄,...
기타연소가능물품,...
칫솔,72232
청소용비및솔,26475
개인위생용솔,75724
산업용솔,47810
놀이공원용품,5955
머리빗,...
머리핀및미장원용핀,4580
화장용품,45886
보온용및기타진공용기,26435
마네킹인형,5788
기타제품,13132